0,00000 	-0,03993 	2,12948 
0,02000 	-0,05921 	1,87814 
0,04000 	-0,08711 	1,57223 
0,06000 	-0,12444 	1,22781 
0,08000 	-0,17120 	0,85692 
0,10000 	-0,19990 	0,51081 
0,12000 	-0,20272 	0,24809 
0,14000 	-0,19236 	0,05758 
0,16000 	-0,17230 	-0,07458 
0,18000 	-0,14587 	-0,15763 
0,20000 	-0,11489 	-0,19704 
0,22000 	-0,08215 	-0,19742 
0,24000 	-0,05027 	-0,15982 
0,26000 	-0,01962 	-0,08215 
0,28000 	0,00757 	0,03779 
0,30000 	0,02931 	0,20592 
0,32000 	0,04695 	0,42784 
0,34000 	0,06870 	0,70473 
0,36000 	0,10037 	1,02671 
0,38000 	0,14194 	1,38226 
0,40000 	0,18688 	1,75420 
0,42000 	0,20353 	2,07009 
0,44000 	0,20075 	2,30390 
0,46000 	0,18614 	2,47038 
0,48000 	0,16371 	2,58344 
0,50000 	0,13497 	2,64904 
0,52000 	0,10340 	2,67385 
0,54000 	0,07040 	2,66012 
0,56000 	0,03832 	2,60734 
0,58000 	0,00933 	2,51466 
0,60000 	-0,01646 	2,37776 
0,62000 	-0,03574 	2,19064 
0,64000 	-0,05394 	1,94756 
0,66000 	-0,07909 	1,65340 
0,68000 	-0,11443 	1,31733 
0,70000 	-0,15878 	0,95184 
0,72000 	-0,19676 	0,59019 
0,74000 	-0,20377 	0,30676 
0,76000 	-0,19567 	0,09987 
0,78000 	-0,17843 	-0,04613 
0,80000 	-0,15310 	-0,14051 
0,82000 	-0,12283 	-0,19062 
0,84000 	-0,09073 	-0,20130 
0,86000 	-0,05791 	-0,17279 
0,88000 	-0,02721 	-0,10579 
0,90000 	0,00103 	0,00358 
0,92000 	0,02465 	0,15867 
0,94000 	0,04204 	0,36677 
0,96000 	0,06162 	0,62965 
0,98000 	0,09174 	0,94198 
1,00000 	0,13000 	1,28999 
1,02000 	0,17680 	1,66221 
1,04000 	0,20246 	1,99932 
1,06000 	0,20271 	2,25158 
1,08000 	0,19070 	2,43426 
1,10000 	0,17018 	2,55950 
1,12000 	0,14286 	2,63681 
1,14000 	0,11162 	2,67171 
1,16000 	0,07913 	2,66777 
1,18000 	0,04637 	2,62423 
1,20000 	0,01630 	2,54166 
1,22000 	-0,01061 	2,41661 
1,24000 	-0,03174 	2,24274 
1,26000 	-0,04882 	2,01415 
1,28000 	-0,07166 	1,73222 
1,30000 	-0,10491 	1,40512 
1,32000 	-0,14638 	1,04650 
1,34000 	-0,19032 	0,67548 
1,36000 	-0,20315 	0,37021 
1,38000 	-0,19890 	0,14540 
1,40000 	-0,18350 	-0,01461 
1,42000 	-0,15954 	-0,12100 
1,44000 	-0,13095 	-0,18196 
1,46000 	-0,09870 	-0,20214 
1,48000 	-0,06631 	-0,18382 
1,50000 	-0,03490 	-0,12650 
1,52000 	-0,00536 	-0,02771 
1,54000 	0,01956 	0,11528 
1,56000 	0,03774 	0,30889 
1,58000 	0,05625 	0,55926 
1,60000 	0,08308 	0,85926 
1,62000 	0,11974 	1,19984 
1,64000 	0,16562 	1,56816 
1,66000 	0,19905 	1,92247 
1,68000 	0,20391 	2,19513 
1,70000 	0,19462 	2,39368 
1,72000 	0,17613 	2,53303 
1,74000 	0,14981 	2,62104 
1,76000 	0,11941 	2,66629 
1,78000 	0,08708 	2,67187 
1,80000 	0,05452 	2,63875 
1,82000 	0,02399 	2,56683 
1,84000 	-0,00396 	2,45250 
1,86000 	-0,02688 	2,29170 
1,88000 	-0,04411 	2,07723 
1,90000 	-0,06540 	1,80714 
1,92000 	-0,09501 	1,49104 
1,94000 	-0,13500 	1,13895 
1,96000 	-0,18162 	0,76617 
1,98000 	-0,20254 	0,43869 
2,00000 	-0,20081 	0,19568 
2,02000 	-0,18826 	0,02011 
2,04000 	-0,16647 	-0,09911 
2,06000 	-0,13844 	-0,17083 
2,08000 	-0,10733 	-0,20071 
2,10000 	-0,07451 	-0,19195 
2,12000 	-0,04258 	-0,14474 
2,14000 	-0,01257 	-0,05693 
2,16000 	0,01360 	0,07452 
2,18000 	0,03356 	0,25499 
2,20000 	0,05128 	0,49089 
2,22000 	0,07567 	0,77968 
2,24000 	0,10956 	1,11088 
2,26000 	0,15304 	1,47298 
2,28000 	0,19401 	1,83972 
2,30000 	0,20401 	2,13427 
2,32000 	0,19838 	2,34999 
2,34000 	0,18079 	2,50299 
2,36000 	0,15745 	2,60357 
2,38000 	0,12733 	2,65870 
2,40000 	0,09522 	2,67413 
2,42000 	0,06226 	2,65060 
2,44000 	0,03130 	2,58874 
2,46000 	0,00258 	2,48529 
2,48000 	-0,02176 	2,33730 
2,50000 	-0,03989 	2,13658 
2,52000 	-0,05913 	1,88028 
2,54000 	-0,08704 	1,57458 
2,56000 	-0,12403 	1,23033 
2,58000 	-0,17092 	0,85954 
2,60000 	-0,19997 	0,51300 
2,62000 	-0,20254 	0,24984 
2,64000 	-0,19256 	0,05837 
2,66000 	-0,17237 	-0,07377 
2,68000 	-0,14633 	-0,15697 
2,70000 	-0,11547 	-0,19737 
2,72000 	-0,08263 	-0,19765 
2,74000 	-0,05045 	-0,16028 
2,76000 	-0,02008 	-0,08294 
2,78000 	0,00737 	0,03695 
2,80000 	0,02901 	0,20424 
2,82000 	0,04632 	0,42634 
2,84000 	0,06895 	0,70315 
2,86000 	0,09978 	1,02396 
2,88000 	0,14105 	1,37962 
2,90000 	0,18695 	1,75196 
2,92000 	0,20353 	2,06803 
2,94000 	0,20052 	2,30192 
2,96000 	0,18650 	2,46954 
2,98000 	0,16384 	2,58248 
3,00000 	0,13545 	2,64886 
3,02000 	0,10370 	2,67398 
3,04000 	0,07058 	2,66012 
3,06000 	0,03901 	2,60808 
3,08000 	0,00930 	2,51530 
3,10000 	-0,01631 	2,37895 
3,12000 	-0,03556 	2,19243 
3,14000 	-0,05363 	1,94970 
3,16000 	-0,07909 	1,65533 
3,18000 	-0,11362 	1,32003 
3,20000 	-0,15863 	0,95461 
3,22000 	-0,19664 	0,59223 
3,24000 	-0,20338 	0,30872 
3,26000 	-0,19600 	0,10127 
3,28000 	-0,17821 	-0,04529 
3,30000 	-0,15343 	-0,14021 
3,32000 	-0,12347 	-0,19065 
3,34000 	-0,09106 	-0,20140 
3,36000 	-0,05840 	-0,17348 
3,38000 	-0,02723 	-0,10597 
3,40000 	0,00108 	0,00281 
3,42000 	0,02432 	0,15706 
3,44000 	0,04166 	0,36484 
3,46000 	0,06200 	0,62823 
3,48000 	0,09115 	0,93966 
3,50000 	0,12957 	1,28712 
3,52000 	0,17641 	1,65913 
3,54000 	0,20185 	1,99688 
3,56000 	0,20302 	2,25048 
3,58000 	0,19075 	2,43294 
3,60000 	0,17002 	2,55845 
3,62000 	0,14271 	2,63595 
3,64000 	0,11170 	2,67123 
3,66000 	0,07891 	2,66726 
3,68000 	0,04675 	2,62507 
3,70000 	0,01623 	2,54279 
3,72000 	-0,01063 	2,41773 
3,74000 	-0,03123 	2,24462 
3,76000 	-0,04900 	2,01550 
3,78000 	-0,07196 	1,73382 
3,80000 	-0,10392 	1,40774 
3,82000 	-0,14674 	1,04846 
3,84000 	-0,19002 	0,67849 
3,86000 	-0,20372 	0,37197 
3,88000 	-0,19890 	0,14736 
3,90000 	-0,18355 	-0,01388 
3,92000 	-0,15987 	-0,12036 
3,94000 	-0,13171 	-0,18093 
