0,00000 	0,42258 	0,05795 
0,05000 	0,37453 	0,06319 
0,10000 	0,32703 	0,06938 
0,15000 	0,28026 	0,07600 
0,20000 	0,23537 	0,08318 
0,25000 	0,19063 	0,09098 
0,30000 	0,14824 	0,10005 
0,35000 	0,10708 	0,11013 
0,40000 	0,06861 	0,12121 
0,45000 	0,03297 	0,13442 
0,50000 	0,00124 	0,14952 
0,55000 	-0,02698 	0,16717 
0,60000 	-0,04753 	0,18899 
0,65000 	-0,06130 	0,21529 
0,70000 	-0,07025 	0,24398 
0,75000 	-0,08022 	0,27204 
0,80000 	-0,09353 	0,29815 
0,85000 	-0,11359 	0,32079 
0,90000 	-0,14422 	0,33626 
0,95000 	-0,19252 	0,34238 
1,00000 	-0,26188 	0,33528 
1,05000 	-0,35657 	0,31344 
1,10000 	-0,48446 	0,27193 
1,15000 	-0,65268 	0,20715 
1,20000 	-0,83880 	0,13128 
1,25000 	-0,99639 	0,07219 
1,30000 	-1,10593 	0,04162 
1,35000 	-1,18602 	0,02865 
1,40000 	-1,25204 	0,02361 
1,45000 	-1,31449 	0,02072 
1,50000 	-1,37495 	0,01915 
1,55000 	-1,43508 	0,01771 
1,60000 	-1,49456 	0,01627 
1,65000 	-1,55469 	0,01554 
1,70000 	-1,61389 	0,01437 
1,75000 	-1,67350 	0,01367 
1,80000 	-1,73223 	0,01284 
1,85000 	-1,79115 	0,01210 
1,90000 	-1,84953 	0,01158 
1,95000 	-1,90903 	0,01060 
2,00000 	-1,96745 	0,01036 
2,05000 	-2,02634 	0,00939 
2,10000 	-2,08394 	0,00943 
2,15000 	-2,14272 	0,00888 
2,20000 	-2,20080 	0,00857 
2,25000 	-2,25939 	0,00807 
2,30000 	-2,31777 	0,00760 
2,35000 	-2,37619 	0,00768 
2,40000 	-2,43460 	0,00688 
2,45000 	-2,49305 	0,00686 
2,50000 	-2,55080 	0,00636 
2,55000 	-2,60951 	0,00642 
2,60000 	-2,66772 	0,00595 
2,65000 	-2,72618 	0,00577 
2,70000 	-2,78386 	0,00522 
2,75000 	-2,84230 	0,00528 
2,80000 	-2,86177 	-0,00283 
2,85000 	-2,80800 	-0,00484 
2,90000 	-2,75063 	-0,00544 
2,95000 	-2,69316 	-0,00547 
3,00000 	-2,63525 	-0,00556 
3,05000 	-2,57830 	-0,00618 
3,10000 	-2,52059 	-0,00612 
3,15000 	-2,46348 	-0,00626 
3,20000 	-2,40597 	-0,00658 
3,25000 	-2,34870 	-0,00680 
3,30000 	-2,29097 	-0,00730 
3,35000 	-2,23444 	-0,00750 
3,40000 	-2,17689 	-0,00788 
3,45000 	-2,11986 	-0,00836 
3,50000 	-2,06275 	-0,00850 
3,55000 	-2,00614 	-0,00871 
3,60000 	-1,94882 	-0,00927 
3,65000 	-1,89183 	-0,00977 
3,70000 	-1,83464 	-0,01024 
3,75000 	-1,77806 	-0,01072 
3,80000 	-1,72119 	-0,01115 
3,85000 	-1,66483 	-0,01149 
3,90000 	-1,60765 	-0,01240 
3,95000 	-1,55111 	-0,01309 
4,00000 	-1,49430 	-0,01381 
4,05000 	-1,43778 	-0,01413 
4,10000 	-1,38122 	-0,01503 
4,15000 	-1,32505 	-0,01598 
